ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,
4.3956,-4.012,5.3075,5.7405,-4.4581,6.5835,-0.7391,0.5747,-0.8157,-1.2701,0.8342,0.6004,0,-25.78,-3.1,-42.9,198.99,27.04,-41.09,0,58.871,49.085236,8.427374,167,111.1462708,5.05,15.008,31.3,17 / 26,1872512,2018-07-11 10:52:33:755,,
4.2293,-5.821,5.9961,5.0184,-5.5447,6.3436,-0.5376,-0.0534,0.1175,0.4558,0.2017,-0.0276,0,-21.79,2.5,-44.73,205.54,36.88,-40.79,0,52.797,49.085236,8.427374,167,111.1462708,5.05,15.008,31.3,17 / 26,1873012,2018-07-11 10:52:34:255,,
4.1999,-8.0283,6.7099,4.9799,-6.0544,5.8919,-0.115,-0.0539,2.2786,-1.0255,0.0903,-0.2854,0,-24.1,4.39,-43.2,199.45,38.13,-40.21,0,59.65,49.08528,8.427411,167,111.1462708,5.05,15.008,29.6,17 / 26,1873512,2018-07-11 10:52:34:755,,
5.9261,-2.3159,11.9651,5.3416,-5.2925,6.295,0.5576,1.4446,3.0041,0.5713,-0.7287,-0.1169,0,-23.3,0.48,-43.87,200.98,35.25,-40.07,0,54.325,49.08528,8.427411,167,111.1462708,5.05,15.008,29.6,17 / 26,1874012,2018-07-11 10:52:35:255,,
8.5741,-6.9798,10.4878,5.4834,-6.1014,5.3737,1.9686,-0.3512,3.4707,0.0089,-0.5851,-0.4744,1,-26.06,2.87,-42.19,196.71,38.58,-41.56,0,62.438,49.085323,8.427446,165,111.1462708,5.05,15.008,36.3,17 / 26,1874513,2018-07-11 10:52:35:756,,
5.8924,-4.6214,6.7169,6.4035,-4.0983,6.1943,-1.607,1.1965,-1.7178,0.9104,-0.2433,-0.1476,0,-31.94,-7.45,-39.03,191.96,24.7,-45.95,0,55.978,49.085323,8.427446,165,111.1462708,5.05,15.008,36.3,17 / 26,1875013,2018-07-11 10:52:36:256,,
4.3554,-3.6903,3.7742,5.416,-5.9303,5.6275,-2.0051,2.7633,-1.0567,-0.1976,-0.1137,-0.0913,1,-24.86,4.22,-42.6,204.39,37.21,-43.9,0,56.628,49.08537,8.427475,166,111.1462708,5.04,15.008,34.3,17 / 26,1875513,2018-07-11 10:52:36:756,,
4.6324,-2.7438,4.092,5.3706,-5.135,6.3999,-0.9611,1.296,-2.0578,0.0241,-0.0349,0.202,1,-29.01,-7.31,-40.88,193.64,25.08,-42.89,0,55.093,49.08537,8.427475,166,111.1462708,5.04,15.008,34.3,17 / 26,1876012,2018-07-11 10:52:37:255,,
6.0523,-6.5562,7.3768,5.277,-5.5689,6.1083,0.827,-0.241,1.8498,0.1243,-0.0674,-0.3646,1,-23,2.75,-43.44,200.71,37.14,-39.97,0,52.607,49.085396,8.427507,166,111.1462708,5.02,15.008,37.8,17 / 26,1876512,2018-07-11 10:52:37:755,,
5.6214,-8.1072,10.2151,4.7468,-5.8833,6.2471,1.3947,-0.2993,2.6132,-1.6954,0.3931,0.8601,0,-22.48,2.5,-43.82,198.89,36.86,-37.23,0,60.279,49.085396,8.427507,166,111.1462708,5.02,15.008,37.8,17 / 26,1877012,2018-07-11 10:52:38:255,,
4.9795,-5.5421,6.942,4.9204,-5.7687,6.2195,-0.4684,-0.3721,0.9351,0.5691,-0.5928,-0.1526,0,-25.44,-0.84,-42.84,193.36,36.03,-38.35,0,56.51,49.08543,8.427533,166,111.1462708,5.02,15.008,32.7,17 / 26,1877512,2018-07-11 10:52:38:755,,
7.1192,-6.732,10.2518,5.2595,-6.1328,5.5585,1.0739,0.1831,2.9312,-1.2575,0.3125,0.2848,1,-24.56,4.29,-42.3,199.26,39.19,-41.97,0,56.742,49.08543,8.427533,166,111.1462708,5.02,15.008,32.7,17 / 26,1878012,2018-07-11 10:52:39:255,,
6.4647,-5.5922,6.5192,5.9009,-4.2216,6.5976,-0.5179,-0.6034,-2.0434,1.2818,-0.5966,-0.3084,0,-26.55,-4.1,-42.19,192.22,32.76,-40.25,0,55.161,49.085472,8.427554,167,111.1462708,5.02,15.008,34.8,17 / 26,1878512,2018-07-11 10:52:39:755,,
7.0723,-7.1016,5.4931,4.7803,-5.9252,6.1815,0.6758,-0.1024,-0.6787,0.1658,0.0612,-0.2236,1,-21.77,2.77,-43.81,199.56,37.17,-37.72,0,56.763,49.085472,8.427554,167,111.1462708,5.02,15.008,34.8,17 / 26,1879012,2018-07-11 10:52:40:255,,
5.8569,-3.2449,4.6402,5.1224,-5.16,6.5807,-0.4737,0.7758,-1.8985,-0.9428,0.9532,0.8215,0,-24.6,-2.45,-43.23,206.34,25.42,-43.18,0,60.461,49.08552,8.427567,166,111.1462708,5.03,15.008,20.4,17 / 26,1879512,2018-07-11 10:52:40:755,,
4.5094,-5.8485,5.7301,5.358,-5.6286,5.9817,-0.2897,-0.3406,-0.0276,0.0011,-0.0509,-0.2209,0,-23.29,3.58,-43.25,204,37.04,-41.54,0,55.071,49.08552,8.427567,166,111.1462708,5.03,15.008,20.4,17 / 26,1880013,2018-07-11 10:52:41:256,,
7.2078,-6.4613,7.5142,4.8431,-5.8312,6.2219,1.703,0.4189,1.773,-1.2572,0.3666,0.7185,1,-24.11,0.47,-43.14,203.27,27.55,-40.42,0,54.865,49.08558,8.427564,166,111.1462708,5.05,15.008,9.6,17 / 26,1880513,2018-07-11 10:52:41:756,,
5.712,-3.8765,5.4371,5.0461,-5.4811,6.3769,-0.366,0.8419,0.0634,0.6557,-0.7081,-0.5634,0,-23.18,-0.62,-43.67,198.26,33.98,-38.35,0,52.651,49.08558,8.427564,166,111.1462708,5.05,15.008,9.6,17 / 26,1881012,2018-07-11 10:52:42:255,,
5.6403,-6.7753,10.1859,5.0052,-6.0358,5.8896,0.9119,-0.1155,3.2657,-0.1286,0.2061,-0.4302,1,-22.44,4.04,-43.58,204.07,37.99,-40.36,0,58.312,49.085636,8.427561,166,111.1462708,5.03,15.008,6.9,17 / 26,1881512,2018-07-11 10:52:42:755,,
4.7334,-2.6124,3.7925,6.0174,-4.2602,6.4663,-1.93,1.4862,-2.8275,1.1405,-1.0371,-0.3361,0,-25.4,-3.54,-42.58,193.6,31.79,-38.37,0,49.42,49.085636,8.427561,166,111.1462708,5.03,15.008,6.9,17 / 26,1882013,2018-07-11 10:52:43:256,,
7.0687,-7.1788,6.4455,5.363,-5.7164,5.8933,0.7036,0.3075,-0.1255,0.0452,-0.1791,-0.1646,1,-22.95,3.75,-42.97,203.38,37.55,-41.34,0,55.043,49.08569,8.427566,167,111.1462708,5.03,15.008,15.3,17 / 26,1882512,2018-07-11 10:52:43:755,,
4.8063,-3.6572,4.6168,5.2083,-5.3262,6.3778,-1.0393,1.356,-1.9805,-1.0707,0.2046,0.6829,0,-24.69,-2.56,-43.06,205.1,25.03,-42.82,0,56.114,49.08569,8.427566,167,111.1462708,5.03,15.008,15.3,17 / 26,1883012,2018-07-11 10:52:44:255,,
4.7254,-5.6347,7.1057,5.095,-5.3855,6.4193,-0.5145,0.3032,0.0071,0.7148,0.2429,-0.0406,0,-22.28,-0.23,-44.36,200.95,33.31,-38.44,0,52.44,49.08573,8.427588,167,111.1462708,5.04,15.008,29.2,17 / 26,1883513,2018-07-11 10:52:44:756,,
7.3157,-6.5993,9.0019,5.2319,-5.9211,5.8085,1.3477,-0.1733,1.9399,-0.8646,0.3752,0.0263,0,-23.74,1.81,-43.09,201.45,30.52,-39.68,0,56.363,49.08573,8.427588,167,111.1462708,5.04,15.008,29.2,17 / 26,1884012,2018-07-11 10:52:45:255,,
5.5701,-4.988,7.6751,6.1662,-3.8816,6.5637,-0.5431,0.4628,1.3489,0.7435,-0.0329,-0.0066,0,-24.56,-1.9,-43.42,199.44,30.97,-41.16,0,52.178,49.085754,8.427632,167,111.1462708,5.01,15.008,45.9,17 / 26,1884513,2018-07-11 10:52:45:756,,
3.5553,-4.9442,8.6283,5.0569,-5.8816,6.0004,-1.5574,1.335,2.3178,-0.2407,-0.4327,-0.4056,1,-23.08,4.29,-44.44,202.6,36.85,-40.12,0,53.762,49.085754,8.427632,167,NaN,5.01,15.008,45.9,17 / 26,1885012,2018-07-11 10:52:46:255,,
5.9347,-4.0619,3.0833,5.8051,-4.2507,6.6636,-1.1528,1.2328,-1.838,-0.7488,0.4679,0.3721,1,-26,-4.43,-43.17,199.02,25.69,-41.06,0,54.423,49.085777,8.427684,167,NaN,5.01,17.152,53.9,17 / 26,1885512,2018-07-11 10:52:46:755,,
5.5359,-5.0277,6.1541,5.2984,-5.3278,6.3017,0.9298,-0.7976,1.1337,0.2053,-0.1692,-0.249,0,-23.22,3.27,-43.49,203.91,36.05,-41.54,0,51.109,49.085777,8.427684,167,NaN,5.01,17.152,53.9,17 / 26,1886012,2018-07-11 10:52:47:255,,
6.7688,-6.8506,7.5419,5.1946,-5.9097,5.8534,0.3991,0.2084,-0.1271,-1.0011,-0.0455,-0.2832,0,-25.83,-0.61,-43.32,197.19,30.66,-40.43,0,57.974,49.085808,8.427739,166,NaN,5.02,21.44,57,17 / 26,1886512,2018-07-11 10:52:47:755,,
4.8903,-7.5408,7.5111,5.6024,-4.9588,6.3398,-0.6359,1.0127,1.5235,1.5628,-0.8872,-0.2701,0,-25.32,-1.85,-43.26,200.26,30.38,-41.47,0,51.659,49.085808,8.427739,166,NaN,5.02,21.44,57,17 / 26,1887012,2018-07-11 10:52:48:255,,
7.452,-6.9499,7.4799,5.2432,-6.1576,5.5465,-1.3244,1.1377,1.986,-0.2544,0.4773,-0.2137,1,-22.34,5.18,-43.4,208.25,38.9,-43.39,0,59.21,49.08584,8.427797,166,NaN,5.03,17.152,50.8,17 / 26,1887513,2018-07-11 10:52:48:756,,
5.5786,-4.1545,5.4664,5.8683,-3.9333,6.8016,-0.7776,1.2874,-1.7037,1.6148,-0.8053,-0.1066,0,-26.5,-4.35,-42.27,195.67,27.54,-40.29,0,56.09,49.08584,8.427797,166,NaN,5.03,17.152,50.8,17 / 26,1888012,2018-07-11 10:52:49:255,,
5.8759,-5.1663,7.0901,5.0029,-5.8412,6.0846,1.0301,-0.1241,1.6395,0.1803,-0.7957,-0.0183,1,-23.68,3.49,-43.85,202.05,37.48,-41.39,0,57.306,49.085888,8.427829,166,NaN,5.03,15.008,34.4,17 / 26,1888513,2018-07-11 10:52:49:756,,
4.2891,-2.8981,4.7964,6.184,-4.2556,6.3102,-1.0501,0.6856,-0.4749,-1.0636,0.7536,0.3034,0,-28.93,-5.12,-41.27,197.06,25.72,-44.42,0,61.196,49.085888,8.427829,166,NaN,5.03,15.008,34.4,17 / 26,1889013,2018-07-11 10:52:50:256,,
4.9684,-8.3732,6.877,5.5432,-5.3339,6.0822,0.4907,-1.7293,1.1701,0.3907,-0.034,-0.0579,0,-24.89,1.28,-42.88,199.54,35.05,-41.36,0,49.915,49.085938,8.427841,165,NaN,5.01,15.008,24.6,17 / 26,1889512,2018-07-11 10:52:50:755,,
6.8518,-5.5126,8.9876,5.2078,-5.7126,6.0345,-0.5021,0.6526,0.3672,-0.6224,0.0721,0.3047,0,-25.31,-2.02,-43.11,200.49,27.91,-40.84,0,59.664,49.085938,8.427841,165,NaN,5.01,15.008,24.6,17 / 26,1890012,2018-07-11 10:52:51:255,,
7.1167,-7.5737,5.7245,5.2659,-5.2883,6.3619,1.5773,-0.1514,3.4053,0.5231,-0.3409,-0.2719,1,-21.32,1.7,-44.76,207.32,32.63,-39.62,0,52.83,49.085995,8.427831,165,NaN,5.02,19.296,356.2,17 / 26,1890512,2018-07-11 10:52:51:755,,
5.2877,-5.9661,8.9119,5.1231,-5.8952,5.9305,0.5892,1.5063,0.8545,-0.6938,-0.3297,-0.2221,1,-24.61,3.39,-42.88,198.65,36.52,-40.61,0,54.895,49.085995,8.427831,165,NaN,5.02,19.296,356.2,17 / 26,1891012,2018-07-11 10:52:52:255,,
6.107,-3.4012,8.0482,6.0588,-4.0058,6.589,0.4071,-0.3074,3.0459,0.9675,-0.7957,-0.1799,0,-28.5,-6.13,-42.05,195.17,24.11,-42.6,0,57.531,49.086052,8.427819,165,NaN,5.02,15.008,354.8,17 / 26,1891513,2018-07-11 10:52:52:756,,
3.9346,-6.0372,9.3087,4.894,-5.8081,6.2037,0.7735,0.3485,-0.3025,-0.0973,-0.1235,-0.3602,1,-22.79,3.32,-43.77,205.8,36.42,-42.32,0,56.109,49.086052,8.427819,165,NaN,5.02,15.008,354.8,17 / 26,1892012,2018-07-11 10:52:53:255,,
3.6156,-3.4429,4.2166,6.141,-4.0089,6.5105,-2.1365,1.716,-2.618,-0.3685,0.4286,0.3226,0,-27.23,-6.32,-42.56,200.9,24.13,-43.33,0,55.539,49.08611,8.427815,165,NaN,4.61,15.008,354,17 / 26,1892513,2018-07-11 10:52:53:756,,
5.6874,-3.8246,6.7066,5.1896,-5.7083,6.0543,0.1221,1.8924,0.5582,0.3153,0.1494,-0.0799,1,-24.14,2.94,-43.64,200.65,37.04,-40.4,0,54.998,49.08611,8.427815,165,NaN,4.61,15.008,354,17 / 26,1893013,2018-07-11 10:52:54:256,,
5.7974,-3.8211,6.3392,5.3499,-5.2329,6.3376,-0.9042,1.4594,-0.4507,-1.1886,0.7289,0.5397,0,-25.28,-0.98,-43.19,197.74,32.25,-40.17,0,61.959,49.086163,8.427831,166,NaN,5.03,15.008,13.7,17 / 26,1893512,2018-07-11 10:52:54:755,,
6.1323,-3.7024,6.8315,5.3076,-5.4141,6.2199,0.0542,0.3539,0.2407,0.5285,-0.7156,-0.2756,0,-22.22,1.76,-44.51,202.43,37.05,-39.29,0,54.332,49.086163,8.427831,166,NaN,5.03,15.008,13.7,17 / 26,1894013,2018-07-11 10:52:55:256,,
5.9096,-6.3052,8.2496,5.0234,-5.9396,5.9713,0.7663,0.4358,2.0818,-0.3682,-0.0012,-0.1561,1,-23.02,2.83,-44.19,201.98,36.66,-40.06,0,58.582,49.086216,8.427864,166,NaN,5.03,15.008,26.6,17 / 26,1894512,2018-07-11 10:52:55:755,,
6.5267,-4.5008,8.1855,6.2162,-3.8923,6.5099,0.1552,0.4487,1.8676,1.0871,-0.6818,-0.2706,0,-26.92,-5.63,-42.7,201.93,23.38,-43.68,0,53.649,49.086216,8.427864,166,NaN,5.03,15.008,26.6,17 / 26,1895012,2018-07-11 10:52:56:255,,
8.3411,-6.9245,3.4997,5.9524,-6.9371,3.552,1.0581,-0.0236,0.2713,0.3843,0.0152,0.3389,2,-33.58,8.6,-35.01,205.09,45.02,-59.17,0,57.05,49.086266,8.427895,166,NaN,5.02,15.008,29.7,17 / 26,1895512,2018-07-11 10:52:56:755,,
4.9044,-5.8391,3.9929,6.1399,-6.2813,4.361,-1.0484,1.5571,-0.8037,0.6606,0.8452,0.0321,0,-33.77,5.66,-36.63,208.2,43.75,-60.44,0,50.187,49.086266,8.427895,166,NaN,5.02,15.008,29.7,17 / 26,1896012,2018-07-11 10:52:57:255,,
7.4347,-8.5543,2.4832,6.4666,-6.6275,3.2295,0.8332,-1.3069,-0.362,-0.1618,-0.0983,-0.0508,1,-35,8.45,-35.61,211.16,42.4,-62.6,0,49.738,49.08631,8.427935,166,NaN,5.03,13.936001,35.3,17 / 26,1896512,2018-07-11 10:52:57:755,,
